timestamp_ms,setpoint,adc_reading,control_signal,solenoid_state,local_timestamp
139361,8,8,1,1,2025-10-29T15:51:02.837697
139371,7,7,1,1,2025-10-29T15:51:02.840707
139381,8,8,1,1,2025-10-29T15:51:02.929330
139391,4,4,1,1,2025-10-29T15:51:03.003029
139401,20,20,0,0,2025-10-29T15:51:03.004799
139411,7,7,4,1,2025-10-29T15:51:03.007173
139421,24,24,1,1,2025-10-29T15:51:03.010432
139432,24,24,5,1,2025-10-29T15:51:03.014385
139441,18,18,5,1,2025-10-29T15:51:03.019471
139451,24,24,4,1,2025-10-29T15:51:03.021322
139461,8,8,5,1,2025-10-29T15:51:03.022509
139471,21,21,1,1,2025-10-29T15:51:03.024681
139481,21,21,5,1,2025-10-29T15:51:03.028468
139491,21,21,5,1,2025-10-29T15:51:03.034220
139501,25,25,5,1,2025-10-29T15:51:03.036001
139511,5,5,6,1,2025-10-29T15:51:03.134570
139521,4,4,1,1,2025-10-29T15:51:03.195793
139532,22,22,0,0,2025-10-29T15:51:03.198954
139541,8,8,5,1,2025-10-29T15:51:03.202239
139551,22,22,1,1,2025-10-29T15:51:03.206050
139561,7,7,5,1,2025-10-29T15:51:03.210670
139571,2,2,1,1,2025-10-29T15:51:03.216238
139581,8,8,0,0,2025-10-29T15:51:03.221032
139591,3,3,1,1,2025-10-29T15:51:03.223022
139601,8,8,0,0,2025-10-29T15:51:03.224344
139611,17,17,1,1,2025-10-29T15:51:03.226095
139621,7,7,4,1,2025-10-29T15:51:03.229209
139632,7,7,1,1,2025-10-29T15:51:03.333885
139641,5,5,1,1,2025-10-29T15:51:03.400684
139651,8,8,1,1,2025-10-29T15:51:03.403592
139661,5,5,1,1,2025-10-29T15:51:03.404713
139671,20,20,1,1,2025-10-29T15:51:03.406043
139681,16,16,4,1,2025-10-29T15:51:03.408762
139691,5,5,3,1,2025-10-29T15:51:03.412057
139701,24,24,1,1,2025-10-29T15:51:03.414318
139711,8,8,5,1,2025-10-29T15:51:03.418137
139721,8,8,1,1,2025-10-29T15:51:03.424056
139732,9,9,1,1,2025-10-29T15:51:03.428708
139741,7,7,2,1,2025-10-29T15:51:03.551210
139751,7,7,1,1,2025-10-29T15:51:03.590903
139761,19,19,1,1,2025-10-29T15:51:03.592751
139771,9,9,4,1,2025-10-29T15:51:03.593929
139781,22,22,2,1,2025-10-29T15:51:03.597436
139791,2,2,5,1,2025-10-29T15:51:03.601270
139801,19,19,0,0,2025-10-29T15:51:03.606737
139811,6,6,4,1,2025-10-29T15:51:03.608332
139821,6,6,1,1,2025-10-29T15:51:03.610822
139832,19,19,1,1,2025-10-29T15:51:03.612377
139841,16,16,4,1,2025-10-29T15:51:03.616051
139851,21,21,3,1,2025-10-29T15:51:03.620748
139861,7,7,5,1,2025-10-29T15:51:03.737615
139871,6,6,1,1,2025-10-29T15:51:03.788115
139881,21,21,1,1,2025-10-29T15:51:03.793046
139891,5,5,5,1,2025-10-29T15:51:03.795481
139901,26,26,1,1,2025-10-29T15:51:03.800186
139911,6,6,6,1,2025-10-29T15:51:03.805095
139921,22,22,1,1,2025-10-29T15:51:03.807540
139932,20,20,5,1,2025-10-29T15:51:03.809126
139941,18,18,4,1,2025-10-29T15:51:03.908945
139951,20,20,4,1,2025-10-29T15:51:03.910580
139961,4,4,4,1,2025-10-29T15:51:03.979859
139971,21,21,0,0,2025-10-29T15:51:03.982943
139981,22,22,5,1,2025-10-29T15:51:03.986540
139991,6,6,5,1,2025-10-29T15:51:03.992754
140001,23,23,1,1,2025-10-29T15:51:03.995840
140011,19,19,5,1,2025-10-29T15:51:04.001237
140021,23,23,4,1,2025-10-29T15:51:04.006080
140032,7,7,5,1,2025-10-29T15:51:04.007766
140041,61,61,1,1,2025-10-29T15:51:04.124176
140051,254,254,15,1,2025-10-29T15:51:04.172512
140061,379,379,63,1,2025-10-29T15:51:04.178062
140071,474,474,94,1,2025-10-29T15:51:04.182434
140081,551,551,118,1,2025-10-29T15:51:04.184130
140091,602,602,137,1,2025-10-29T15:51:04.185414
140101,685,685,150,1,2025-10-29T15:51:04.187959
140111,665,665,171,1,2025-10-29T15:51:04.191241
140121,717,717,166,1,2025-10-29T15:51:04.192541
140132,703,703,179,1,2025-10-29T15:51:04.193865
140141,747,747,175,1,2025-10-29T15:51:04.195126
140151,764,764,186,1,2025-10-29T15:51:04.196387
140161,733,733,190,1,2025-10-29T15:51:04.198185
140171,783,783,183,1,2025-10-29T15:51:04.298413
140181,747,747,195,1,2025-10-29T15:51:04.360750
140191,764,764,186,1,2025-10-29T15:51:04.362038
140201,764,764,190,1,2025-10-29T15:51:04.363353
140211,763,763,190,1,2025-10-29T15:51:04.364958
140221,778,778,190,1,2025-10-29T15:51:04.366228
140232,795,795,194,1,2025-10-29T15:51:04.367536
140241,766,766,198,1,2025-10-29T15:51:04.368801
140251,798,798,191,1,2025-10-29T15:51:04.370062
140261,761,761,199,1,2025-10-29T15:51:04.371325
140271,782,782,190,1,2025-10-29T15:51:04.372582
140281,795,795,195,1,2025-10-29T15:51:04.373867
140291,791,791,198,1,2025-10-29T15:51:04.375843
140301,796,796,197,1,2025-10-29T15:51:04.377146
140311,762,762,198,1,2025-10-29T15:51:04.378424
140321,794,794,190,1,2025-10-29T15:51:04.379758
140332,763,763,198,1,2025-10-29T15:51:04.381044
140341,784,784,190,1,2025-10-29T15:51:04.382318
140351,793,793,195,1,2025-10-29T15:51:04.383571
140361,796,796,198,1,2025-10-29T15:51:04.384833
140371,777,777,198,1,2025-10-29T15:51:04.386093
140381,554,554,194,1,2025-10-29T15:51:04.387336
140391,185,185,138,1,2025-10-29T15:51:04.388583
140401,22,22,46,1,2025-10-29T15:51:04.389911
140411,9,9,5,1,2025-10-29T15:51:04.391145
140421,4,4,2,1,2025-10-29T15:51:04.394385
140432,22,22,0,0,2025-10-29T15:51:04.487534
140441,9,9,5,1,2025-10-29T15:51:04.555537
140451,19,19,2,1,2025-10-29T15:51:04.560779
140461,16,16,4,1,2025-10-29T15:51:04.565847
140471,10,10,3,1,2025-10-29T15:51:04.570648
140481,17,17,2,1,2025-10-29T15:51:04.572927
140491,20,20,4,1,2025-10-29T15:51:04.574177
140501,22,22,4,1,2025-10-29T15:51:04.575369
140511,20,20,5,1,2025-10-29T15:51:04.576544
140521,17,17,4,1,2025-10-29T15:51:04.577778
140532,17,17,4,1,2025-10-29T15:51:04.579705
140541,8,8,4,1,2025-10-29T15:51:04.580901
140551,19,19,1,1,2025-10-29T15:51:04.582760
140561,8,8,4,1,2025-10-29T15:51:04.585647
140571,6,6,1,1,2025-10-29T15:51:04.709753
140581,23,23,1,1,2025-10-29T15:51:04.751299
140591,9,9,5,1,2025-10-29T15:51:04.755320
140601,21,21,2,1,2025-10-29T15:51:04.760986
140611,3,3,5,1,2025-10-29T15:51:04.765002
140621,18,18,0,0,2025-10-29T15:51:04.769847
140632,20,20,4,1,2025-10-29T15:51:04.775970
140641,5,5,4,1,2025-10-29T15:51:04.912103
140651,22,22,1,1,2025-10-29T15:51:04.973073
140661,17,17,5,1,2025-10-29T15:51:04.978153
140671,7,7,4,1,2025-10-29T15:51:04.983254
140681,21,21,1,1,2025-10-29T15:51:04.985937
140691,20,20,5,1,2025-10-29T15:51:04.989632
140701,20,20,4,1,2025-10-29T15:51:04.995844
140711,5,5,4,1,2025-10-29T15:51:04.997510
140721,18,18,1,1,2025-10-29T15:51:04.998674
140732,23,23,4,1,2025-10-29T15:51:05.001876
140741,16,16,5,1,2025-10-29T15:51:05.098225
140751,23,23,3,1,2025-10-29T15:51:05.163858
140761,16,16,5,1,2025-10-29T15:51:05.165294
140771,22,22,3,1,2025-10-29T15:51:05.166487
140781,21,21,5,1,2025-10-29T15:51:05.167651
140791,3,3,5,1,2025-10-29T15:51:05.168787
140801,21,21,0,0,2025-10-29T15:51:05.169933
140811,9,9,5,1,2025-10-29T15:51:05.174011
140821,24,24,2,1,2025-10-29T15:51:05.180543
140832,8,8,5,1,2025-10-29T15:51:05.183812
140841,19,19,1,1,2025-10-29T15:51:05.188433
140851,21,21,4,1,2025-10-29T15:51:05.193017
140861,16,16,5,1,2025-10-29T15:51:05.292076
140871,20,20,3,1,2025-10-29T15:51:05.359374
140881,22,22,4,1,2025-10-29T15:51:05.360700
140891,20,20,5,1,2025-10-29T15:51:05.362037
140901,16,16,4,1,2025-10-29T15:51:05.363229
140911,20,20,3,1,2025-10-29T15:51:05.364396
140921,18,18,4,1,2025-10-29T15:51:05.365554
140932,21,21,4,1,2025-10-29T15:51:05.366719
140941,16,16,5,1,2025-10-29T15:51:05.367878
140951,23,23,3,1,2025-10-29T15:51:05.369037
140961,9,9,5,1,2025-10-29T15:51:05.370203
140971,19,19,2,1,2025-10-29T15:51:05.371563
140981,22,22,4,1,2025-10-29T15:51:05.376869
140991,4,4,5,1,2025-10-29T15:51:05.381086
141001,6,6,0,0,2025-10-29T15:51:05.383084
141011,8,8,1,1,2025-10-29T15:51:05.387021
141021,8,8,1,1,2025-10-29T15:51:05.494335
141032,8,8,1,1,2025-10-29T15:51:05.556694
141041,18,18,1,1,2025-10-29T15:51:05.560698
141051,17,17,4,1,2025-10-29T15:51:05.562639
141061,6,6,4,1,2025-10-29T15:51:05.567280
141071,21,21,1,1,2025-10-29T15:51:05.569565
141081,16,16,5,1,2025-10-29T15:51:05.574323
141091,4,4,3,1,2025-10-29T15:51:05.575542
141101,6,6,0,0,2025-10-29T15:51:05.580265
141111,19,19,1,1,2025-10-29T15:51:05.584410
141121,5,5,4,1,2025-10-29T15:51:05.586901
141132,19,19,1,1,2025-10-29T15:51:05.684914
141141,8,8,4,1,2025-10-29T15:51:05.754451
141151,21,21,1,1,2025-10-29T15:51:05.760639
141161,123,123,5,1,2025-10-29T15:51:05.764989
141171,317,317,30,1,2025-10-29T15:51:05.770200
141181,409,409,79,1,2025-10-29T15:51:05.775174
141191,525,525,102,1,2025-10-29T15:51:05.779173
141201,569,569,131,1,2025-10-29T15:51:05.781097
141211,616,616,142,1,2025-10-29T15:51:05.783598
141221,683,683,153,1,2025-10-29T15:51:05.901444
141232,712,712,170,1,2025-10-29T15:51:05.954450
141241,729,729,177,1,2025-10-29T15:51:05.955810
141251,732,732,182,1,2025-10-29T15:51:05.957279
141261,728,728,182,1,2025-10-29T15:51:05.958724
141271,718,718,181,1,2025-10-29T15:51:05.960152
141281,760,760,179,1,2025-10-29T15:51:05.961769
141291,745,745,189,1,2025-10-29T15:51:05.963046
141301,747,747,186,1,2025-10-29T15:51:05.964333
141311,763,763,186,1,2025-10-29T15:51:05.966387
141321,751,751,190,1,2025-10-29T15:51:05.968623
141332,777,777,187,1,2025-10-29T15:51:05.969894
141341,743,743,194,1,2025-10-29T15:51:05.971328
141351,792,792,185,1,2025-10-29T15:51:05.972601
141361,760,760,197,1,2025-10-29T15:51:06.073785
141371,767,767,189,1,2025-10-29T15:51:06.135162
141381,781,781,191,1,2025-10-29T15:51:06.136479
141391,796,796,195,1,2025-10-29T15:51:06.137998
141401,766,766,198,1,2025-10-29T15:51:06.139266
141411,761,761,191,1,2025-10-29T15:51:06.140540
141421,763,763,190,1,2025-10-29T15:51:06.141822
141432,781,781,190,1,2025-10-29T15:51:06.143103
141441,765,765,195,1,2025-10-29T15:51:06.144378
141451,763,763,191,1,2025-10-29T15:51:06.145663
141461,766,766,190,1,2025-10-29T15:51:06.146930
141471,767,767,191,1,2025-10-29T15:51:06.148195
141481,795,795,191,1,2025-10-29T15:51:06.149463
141491,797,797,198,1,2025-10-29T15:51:06.150736
141501,456,456,199,1,2025-10-29T15:51:06.151990
141511,107,107,113,1,2025-10-29T15:51:06.153258
141521,21,21,26,1,2025-10-29T15:51:06.154480
141532,20,20,5,1,2025-10-29T15:51:06.155695
141541,8,8,4,1,2025-10-29T15:51:06.159106
141551,22,22,1,1,2025-10-29T15:51:06.161953
141561,18,18,5,1,2025-10-29T15:51:06.163462
141571,5,5,4,1,2025-10-29T15:51:06.167459
141581,22,22,1,1,2025-10-29T15:51:06.272055
141591,21,21,5,1,2025-10-29T15:51:06.335598
141601,27,27,5,1,2025-10-29T15:51:06.340463
141611,10,10,6,1,2025-10-29T15:51:06.342463
141621,6,6,2,1,2025-10-29T15:51:06.343769
141632,8,8,1,1,2025-10-29T15:51:06.345058
141641,22,22,1,1,2025-10-29T15:51:06.348710
141651,8,8,5,1,2025-10-29T15:51:06.351868
141661,17,17,1,1,2025-10-29T15:51:06.355300
141671,16,16,4,1,2025-10-29T15:51:06.359960
141681,22,22,3,1,2025-10-29T15:51:06.364728
141691,7,7,5,1,2025-10-29T15:51:06.481964
141701,18,18,1,1,2025-10-29T15:51:06.527876
141711,20,20,4,1,2025-10-29T15:51:06.530608
141721,18,18,4,1,2025-10-29T15:51:06.535387
141732,18,18,4,1,2025-10-29T15:51:06.537175
141741,19,19,4,1,2025-10-29T15:51:06.538355
141751,24,24,4,1,2025-10-29T15:51:06.539562
141761,5,5,5,1,2025-10-29T15:51:06.541085
141771,20,20,1,1,2025-10-29T15:51:06.542492
141781,18,18,4,1,2025-10-29T15:51:06.545863
141791,7,7,4,1,2025-10-29T15:51:06.550933
141801,8,8,1,1,2025-10-29T15:51:06.552901
141811,7,7,1,1,2025-10-29T15:51:06.580510
141821,22,22,1,1,2025-10-29T15:51:06.650930
141832,22,22,5,1,2025-10-29T15:51:06.718147
141841,7,7,5,1,2025-10-29T15:51:06.720781
141851,24,24,1,1,2025-10-29T15:51:06.722537
141861,18,18,5,1,2025-10-29T15:51:06.728364
141871,23,23,4,1,2025-10-29T15:51:06.733393
141881,22,22,5,1,2025-10-29T15:51:06.735768
141891,23,23,5,1,2025-10-29T15:51:06.736977
141901,19,19,5,1,2025-10-29T15:51:06.738202
141911,7,7,4,1,2025-10-29T15:51:06.740612
141921,19,19,1,1,2025-10-29T15:51:06.743141
141932,17,17,4,1,2025-10-29T15:51:06.746594
141941,20,20,4,1,2025-10-29T15:51:06.844942
141951,17,17,4,1,2025-10-29T15:51:06.846330
141961,7,7,4,1,2025-10-29T15:51:06.914247
141971,5,5,1,1,2025-10-29T15:51:06.915440
141981,23,23,1,1,2025-10-29T15:51:06.918931
141991,8,8,5,1,2025-10-29T15:51:06.922139
142001,26,26,1,1,2025-10-29T15:51:06.926348
142011,8,8,6,1,2025-10-29T15:51:06.930193
142021,8,8,1,1,2025-10-29T15:51:06.931650
142032,18,18,1,1,2025-10-29T15:51:06.933924
142041,7,7,4,1,2025-10-29T15:51:06.935096
142051,17,17,1,1,2025-10-29T15:51:06.938385
142061,10,10,4,1,2025-10-29T15:51:06.944209
142071,4,4,2,1,2025-10-29T15:51:07.038890
142081,22,22,0,0,2025-10-29T15:51:07.110571
142091,7,7,5,1,2025-10-29T15:51:07.117340
142101,22,22,1,1,2025-10-29T15:51:07.123418
142111,20,20,5,1,2025-10-29T15:51:07.126596
142121,19,19,4,1,2025-10-29T15:51:07.131264
142132,7,7,4,1,2025-10-29T15:51:07.132462
142141,9,9,1,1,2025-10-29T15:51:07.133626
142151,9,9,2,1,2025-10-29T15:51:07.232740
142161,5,5,2,1,2025-10-29T15:51:07.300937
142171,24,24,1,1,2025-10-29T15:51:07.302323
142181,18,18,5,1,2025-10-29T15:51:07.304034
142191,21,21,4,1,2025-10-29T15:51:07.309165
142201,23,23,5,1,2025-10-29T15:51:07.310661
142211,5,5,5,1,2025-10-29T15:51:07.311940
142221,8,8,1,1,2025-10-29T15:51:07.313099
142232,21,21,1,1,2025-10-29T15:51:07.316533
142241,19,19,5,1,2025-10-29T15:51:07.318952
142251,20,20,4,1,2025-10-29T15:51:07.322225
142261,6,6,4,1,2025-10-29T15:51:07.325058
142271,3,3,1,1,2025-10-29T15:51:07.326200
142281,185,185,0,0,2025-10-29T15:51:07.329725
142291,317,317,46,1,2025-10-29T15:51:07.423935
142301,443,443,79,1,2025-10-29T15:51:07.491885
142311,540,540,110,1,2025-10-29T15:51:07.495072
142321,621,621,134,1,2025-10-29T15:51:07.496367
142332,632,632,155,1,2025-10-29T15:51:07.499074
142341,654,654,157,1,2025-10-29T15:51:07.500878
142351,728,728,163,1,2025-10-29T15:51:07.502425
142361,729,729,181,1,2025-10-29T15:51:07.503714
142371,714,714,182,1,2025-10-29T15:51:07.504993
142381,749,749,178,1,2025-10-29T15:51:07.506328
142391,766,766,187,1,2025-10-29T15:51:07.507801
142401,733,733,191,1,2025-10-29T15:51:07.509168
142411,767,767,183,1,2025-10-29T15:51:07.510958
142421,762,762,191,1,2025-10-29T15:51:07.512245
142432,761,761,190,1,2025-10-29T15:51:07.513497
142441,761,761,190,1,2025-10-29T15:51:07.514778
142451,748,748,190,1,2025-10-29T15:51:07.516041
142461,751,751,186,1,2025-10-29T15:51:07.517308
142471,751,751,187,1,2025-10-29T15:51:07.518593
142481,767,767,187,1,2025-10-29T15:51:07.519884
142491,797,797,191,1,2025-10-29T15:51:07.521374
142501,759,759,199,1,2025-10-29T15:51:07.522682
142511,792,792,189,1,2025-10-29T15:51:07.626037
142521,780,780,197,1,2025-10-29T15:51:07.684707
142532,798,798,194,1,2025-10-29T15:51:07.686001
142541,780,780,199,1,2025-10-29T15:51:07.687338
142551,791,791,194,1,2025-10-29T15:51:07.688648
142561,793,793,197,1,2025-10-29T15:51:07.689949
142571,764,764,198,1,2025-10-29T15:51:07.691231
142581,791,791,190,1,2025-10-29T15:51:07.692586
142591,780,780,197,1,2025-10-29T15:51:07.693851
142601,779,779,194,1,2025-10-29T15:51:07.695120
142611,703,703,194,1,2025-10-29T15:51:07.696406
142621,301,301,175,1,2025-10-29T15:51:07.697670
142632,26,26,75,1,2025-10-29T15:51:07.698893
142641,8,8,6,1,2025-10-29T15:51:07.700079
142651,17,17,1,1,2025-10-29T15:51:07.703726
142661,17,17,4,1,2025-10-29T15:51:07.710148
142671,22,22,4,1,2025-10-29T15:51:07.711519
142681,18,18,5,1,2025-10-29T15:51:07.715956
142691,22,22,4,1,2025-10-29T15:51:07.830291
142701,20,20,5,1,2025-10-29T15:51:07.876255
142711,6,6,4,1,2025-10-29T15:51:07.877524
142721,8,8,1,1,2025-10-29T15:51:07.878870
142732,17,17,1,1,2025-10-29T15:51:07.882932
142741,21,21,4,1,2025-10-29T15:51:07.886983
142751,23,23,5,1,2025-10-29T15:51:07.889872
142761,9,9,5,1,2025-10-29T15:51:07.893106
142771,6,6,2,1,2025-10-29T15:51:07.894269
142781,4,4,1,1,2025-10-29T15:51:07.898282
142791,6,6,0,0,2025-10-29T15:51:07.901575
142801,19,19,1,1,2025-10-29T15:51:07.902737
142811,10,10,4,1,2025-10-29T15:51:07.904539
142821,8,8,2,1,2025-10-29T15:51:08.023415
142832,21,21,1,1,2025-10-29T15:51:08.074895
142841,20,20,5,1,2025-10-29T15:51:08.078912
142851,18,18,4,1,2025-10-29T15:51:08.081612
142861,5,5,4,1,2025-10-29T15:51:08.085582
142871,18,18,1,1,2025-10-29T15:51:08.089707
142881,21,21,4,1,2025-10-29T15:51:08.093987
142891,6,6,5,1,2025-10-29T15:51:08.099604
142901,23,23,1,1,2025-10-29T15:51:08.102181
142911,6,6,5,1,2025-10-29T15:51:08.202327
142921,19,19,1,1,2025-10-29T15:51:08.273562
142932,9,9,4,1,2025-10-29T15:51:08.276794
142941,16,16,2,1,2025-10-29T15:51:08.281517
142951,25,25,3,1,2025-10-29T15:51:08.283856
142961,5,5,6,1,2025-10-29T15:51:08.285591
142971,6,6,1,1,2025-10-29T15:51:08.292559
142981,16,16,1,1,2025-10-29T15:51:08.296360
142991,8,8,3,1,2025-10-29T15:51:08.298936
143001,24,24,1,1,2025-10-29T15:51:08.398873
143011,7,7,5,1,2025-10-29T15:51:08.467780
143021,16,16,1,1,2025-10-29T15:51:08.473681
143032,6,6,3,1,2025-10-29T15:51:08.475075
143041,22,22,1,1,2025-10-29T15:51:08.476515
143051,20,20,5,1,2025-10-29T15:51:08.480423
143061,4,4,4,1,2025-10-29T15:51:08.485746
143071,16,16,0,0,2025-10-29T15:51:08.487527
143081,20,20,3,1,2025-10-29T15:51:08.492167
143091,8,8,4,1,2025-10-29T15:51:08.497674
143101,21,21,1,1,2025-10-29T15:51:08.604985
143111,4,4,5,1,2025-10-29T15:51:08.657693
143121,6,6,0,0,2025-10-29T15:51:08.661602
143132,20,20,1,1,2025-10-29T15:51:08.664578
143141,21,21,4,1,2025-10-29T15:51:08.666343
143151,22,22,5,1,2025-10-29T15:51:08.670270
143161,6,6,5,1,2025-10-29T15:51:08.671773
143171,18,18,1,1,2025-10-29T15:51:08.673225
143181,8,8,4,1,2025-10-29T15:51:08.677949
143191,18,18,1,1,2025-10-29T15:51:08.682506
143201,22,22,4,1,2025-10-29T15:51:08.784581
143211,18,18,5,1,2025-10-29T15:51:08.856229
143221,17,17,4,1,2025-10-29T15:51:08.858097
143232,16,16,4,1,2025-10-29T15:51:08.859882
143241,9,9,3,1,2025-10-29T15:51:08.861057
143251,20,20,2,1,2025-10-29T15:51:08.862200
143261,22,22,4,1,2025-10-29T15:51:08.865894
143271,17,17,5,1,2025-10-29T15:51:08.867144
143281,21,21,4,1,2025-10-29T15:51:08.871416
143291,21,21,5,1,2025-10-29T15:51:08.873469
143301,23,23,5,1,2025-10-29T15:51:08.875369
143311,5,5,5,1,2025-10-29T15:51:08.876543
143321,18,18,1,1,2025-10-29T15:51:08.877686
143332,9,9,4,1,2025-10-29T15:51:08.881543
143341,9,9,2,1,2025-10-29T15:51:08.983144
143351,26,26,2,1,2025-10-29T15:51:09.048978
143361,5,5,6,1,2025-10-29T15:51:09.052805
143371,17,17,1,1,2025-10-29T15:51:09.056561
143381,8,8,4,1,2025-10-29T15:51:09.061187
143391,24,24,1,1,2025-10-29T15:51:09.066439
143401,219,219,5,1,2025-10-29T15:51:09.071211
143411,366,366,54,1,2025-10-29T15:51:09.074642
143421,492,492,91,1,2025-10-29T15:51:09.077157
143432,525,525,122,1,2025-10-29T15:51:09.078610
143441,618,618,131,1,2025-10-29T15:51:09.185096
143451,636,636,154,1,2025-10-29T15:51:09.247665
143461,653,653,158,1,2025-10-29T15:51:09.249476
143471,694,694,163,1,2025-10-29T15:51:09.250782
143481,702,702,173,1,2025-10-29T15:51:09.252058
143491,752,752,175,1,2025-10-29T15:51:09.253336
143501,761,761,187,1,2025-10-29T15:51:09.254616
143511,750,750,190,1,2025-10-29T15:51:09.255891
143521,781,781,187,1,2025-10-29T15:51:09.258455
143532,750,750,195,1,2025-10-29T15:51:09.259864
143541,792,792,187,1,2025-10-29T15:51:09.261124
143551,748,748,197,1,2025-10-29T15:51:09.262362
143561,760,760,186,1,2025-10-29T15:51:09.263633
143571,779,779,189,1,2025-10-29T15:51:09.264902
143581,780,780,194,1,2025-10-29T15:51:09.266166
143591,761,761,194,1,2025-10-29T15:51:09.267450
143601,808,808,190,1,2025-10-29T15:51:09.268723
143611,793,793,201,1,2025-10-29T15:51:09.269996
143621,761,761,198,1,2025-10-29T15:51:09.271271
143632,799,799,190,1,2025-10-29T15:51:09.272994
143641,765,765,199,1,2025-10-29T15:51:09.274563
143651,777,777,191,1,2025-10-29T15:51:09.276054
143661,792,792,194,1,2025-10-29T15:51:09.277327
143671,763,763,197,1,2025-10-29T15:51:09.374663
143681,751,751,190,1,2025-10-29T15:51:09.438075
143691,764,764,187,1,2025-10-29T15:51:09.440443
143701,777,777,190,1,2025-10-29T15:51:09.441745
143711,790,790,194,1,2025-10-29T15:51:09.443058
143721,762,762,197,1,2025-10-29T15:51:09.444324
143732,543,543,190,1,2025-10-29T15:51:09.445567
143741,206,206,135,1,2025-10-29T15:51:09.446828
143751,19,19,51,1,2025-10-29T15:51:09.448045
143761,5,5,4,1,2025-10-29T15:51:09.449239
143771,17,17,1,1,2025-10-29T15:51:09.452752
143781,23,23,4,1,2025-10-29T15:51:09.458088
143791,18,18,5,1,2025-10-29T15:51:09.462717
143801,26,26,4,1,2025-10-29T15:51:09.464701
143811,8,8,6,1,2025-10-29T15:51:09.465912
143821,21,21,1,1,2025-10-29T15:51:09.467072
143832,8,8,5,1,2025-10-29T15:51:09.470261
143841,17,17,1,1,2025-10-29T15:51:09.471497
143851,19,19,4,1,2025-10-29T15:51:09.589917
143861,20,20,4,1,2025-10-29T15:51:09.638545
143871,6,6,4,1,2025-10-29T15:51:09.641074
143881,17,17,1,1,2025-10-29T15:51:09.642345
143891,5,5,4,1,2025-10-29T15:51:09.646450
143901,18,18,1,1,2025-10-29T15:51:09.650969
143911,18,18,4,1,2025-10-29T15:51:09.655164
143921,8,8,4,1,2025-10-29T15:51:09.662531
143932,21,21,1,1,2025-10-29T15:51:09.664422
143941,21,21,5,1,2025-10-29T15:51:09.764543
143951,8,8,5,1,2025-10-29T15:51:09.832689
143961,18,18,1,1,2025-10-29T15:51:09.834875
143971,22,22,4,1,2025-10-29T15:51:09.837833
143981,9,9,5,1,2025-10-29T15:51:09.840675
143991,19,19,2,1,2025-10-29T15:51:09.844171
144001,23,23,4,1,2025-10-29T15:51:09.847384
144011,17,17,5,1,2025-10-29T15:51:09.852246
144021,9,9,4,1,2025-10-29T15:51:09.854099
144032,7,7,2,1,2025-10-29T15:51:09.856016
144041,22,22,1,1,2025-10-29T15:51:09.860544
144051,25,25,5,1,2025-10-29T15:51:09.863109
144061,3,3,6,1,2025-10-29T15:51:09.957719
144071,17,17,0,0,2025-10-29T15:51:10.025603
144081,20,20,4,1,2025-10-29T15:51:10.028985
144091,10,10,4,1,2025-10-29T15:51:10.033714
144101,20,20,2,1,2025-10-29T15:51:10.036436
144111,10,10,4,1,2025-10-29T15:51:10.038739
144121,21,21,2,1,2025-10-29T15:51:10.040048
144132,18,18,5,1,2025-10-29T15:51:10.041675
144141,9,9,4,1,2025-10-29T15:51:10.042891
144151,25,25,2,1,2025-10-29T15:51:10.044492
144161,17,17,6,1,2025-10-29T15:51:10.048356
144171,8,8,4,1,2025-10-29T15:51:10.053282
144181,6,6,1,1,2025-10-29T15:51:10.055124
144191,22,22,1,1,2025-10-29T15:51:10.151839
144201,22,22,5,1,2025-10-29T15:51:10.219746
144211,7,7,5,1,2025-10-29T15:51:10.222540
144221,7,7,1,1,2025-10-29T15:51:10.225733
144232,9,9,1,1,2025-10-29T15:51:10.228972
144241,19,19,2,1,2025-10-29T15:51:10.231355
